Date,Open,High,Low,Close,Volume,__Cc1_ID_High,__Sc1_ID_High,__Sbc1_D_High,__Hgc1_D_High,__Gcc1_D_High,__Ccc1_D_High,__Kcc1_D_High,__Ctc1_D_High,__Boc1_D_High,__Lcc1_D_High,__Lhc1_D_High,__Smc1_D_High,__Oc1_ID_High,__Wc1_ID_High,__Plc1_D_High,__NGC1_D_High,__PAC1_D_High,__SIC1_D_High,Gross domestic product,Personal consumption expenditures,Goods,Durable goods,Nondurable goods,Services,Gross private domestic investment,Fixed investment,Nonresidential,Structures,Equipment,Intellectual property products,Residential,Change in private inventories,Net exports of goods and services,Exports,Goods.1,Services.1,Imports,Goods.2,Services.2,Government consumption expenditures and gross investment,Federal,National defense,Nondefense,State and local
2001/2/27,1265.9,1272.76,1252.26,1257.9399,113080,211,453,9.38,0.805,267.4,1140,64.75,53.65,15,83.55,63.55,158.5,100.75,260.5,614,5.325,857,450.5,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/2/28,1254.29,1263.47,1229.65,1239.9399,111410,215.5,462,9.31,0.8125,266.8,1157,65,53.4,15.75,83.6,63.375,159.3,101,269,614,5.385,852,458,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/1,1237.17,1241.36,1214.5,1241.23,122530,217.5,460.25,9.19,0.825,265.2,1152,64.25,53.85,15.9,81.55,64.2,156.9,102,268.75,609,5.34,824,454.5,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/2,1232.61,1251.01,1219.74,1234.1801,129490,219,460.25,9.23,0.8245,262.1,1172,63.8,53.75,15.72,81.15,64.4,162.5,101.5,271.5,596,5.29,790,448.5,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/5,1236.6899,1242.55,1234.04,1241.41,129400,217.75,463.5,9.36,0.84,262.5,1150,63.7,54.5,16,81.8,65.825,159.1,102,274.5,577.5,5.45,775,448,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/6,1246.9399,1267.42,1241.41,1253.8,92920,216.25,462.5,9.42,0.8495,260,1112,65.75,54.25,15.82,81.675,65.8,157.7,104.25,274.75,584.5,5.38,782,446.5,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/7,1257.49,1263.86,1253.8,1261.89,109180,216.75,463,9.28,0.843,261.4,1067,66.8,54.75,15.85,81.825,64.8,159,104.25,271,591,5.375,800,449,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/8,1260.33,1266.5,1257.6,1264.74,113220,215,463,9.12,0.8315,265.4,1079,66.4,54.01,16.13,81.225,63.85,159.8,104.75,272.5,599.5,5.394,860,453.5,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/9,1259.16,1264.74,1228.42,1233.42,111410,214.25,461,9.1,0.8285,270.8,1080,63,54.86,16.12,80.2,63.3,159.4,105.5,271,600,5.285,825,455,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/12,1227.46,1233.42,1176.78,1180.16,108590,215,460.75,9.07,0.8245,271.6,1069,62.05,52.65,16.05,79.775,63.975,158.8,107,277,593,5.17,795,449.5,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/13,1182.91,1197.83,1171.5,1197.66,122900,216.25,459,8.93,0.814,266.8,1050,62.75,52.35,16.18,79.85,65.1,158.5,108.25,279,584.5,5.19,789,446,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/14,1188.4301,1197.66,1155.35,1166.71,136090,214,451,8.94,0.816,262.5,1070,61,52.85,16.1,79.85,65.1,155.7,106.75,278.25,588.5,5.095,800,447,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/15,1173.21,1182.04,1166.71,1173.5601,139740,217.75,447.25,8.97,0.807,260,1040,60.3,53.05,16.33,78.575,66.15,151.9,109,285,585,4.98,803,444.5,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/16,1169.72,1173.5601,1148.64,1150.53,125950,213,448,8.99,0.8,258.1,1035,59,50.3,16.25,78.25,67.6,152.4,107,275,583,5.06,811,436,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/19,1151.72,1173.5,1147.1801,1170.8101,154356,209.5,447,8.87,0.791,259.8,1020,60.25,50.4,16.27,78.7,67.675,151.3,107.75,271.75,575,5.158,830,434.5,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/20,1172.4399,1180.5601,1142.1899,1142.62,112620,212,449.5,8.68,0.797,260.5,1000,60.05,50.66,16.29,78.175,66.9,153,109.25,271.5,570,5.34,797,436.5,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/21,1143.03,1149.39,1118.74,1122.14,123590,212,446.5,8.78,0.7875,261.9,975,61.8,49.55,16.14,77.85,64.9,152.2,108.5,271.25,575.5,5.29,809.9,437,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/22,1124.33,1124.27,1081.1899,1117.58,134630,210,445,8.75,0.785,261.1,1030,61.25,48.3,16.2,78.35,64.4,151,105.75,268,569,5.22,780,436,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/23,1122,1141.83,1117.58,1139.83,172395,207.5,437.75,8.49,0.783,261.5,1042,60.75,49,15.95,78.4,65.75,151.2,105,263,562,5.31,780,438.5,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/26,1142.9,1160.02,1139.83,1152.6899,136490,210.5,442.5,8.56,0.7885,261.9,1080,63.4,49.25,15.85,77.775,65.1,153.7,106.75,267.75,566,5.33,775,438.5,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/27,1153.03,1183.36,1150.96,1182.17,111400,211.25,445.5,8.68,0.7885,261,1070,61.85,49.68,16.18,78.375,66.6,154,106.75,269.5,568.5,5.63,771,446,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/28,1176.87,1182.17,1147.83,1153.29,131420,210.75,445,8.58,0.778,259.7,1060,62.5,47.6,16.24,78.9,65.85,153.7,106.75,269,564.5,5.74,768,444,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/29,1151.6801,1161.6899,1136.26,1147.95,133340,210,443,8.51,0.771,260.4,1076,62,46.75,16.14,79.15,64.55,153.5,107.75,266.25,557,5.45,750,439,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/3/30,1149.75,1162.8,1143.83,1160.33,123450,214.25,441,8.42,0.7665,259.3,1085,62.9,47.9,16.12,79.1,64.875,152.8,109,270,550.5,5.4,745,434,10472.9,6986.9,2499.2,926.8,1572.4,4487.6,1971.3,2002,1505.2,331.8,751.7,421.8,496.7,-30.6,-390.8,1095.1,797.1,298,1485.8,1262.6,223.2,1905.4,653.1,404.5,248.6,1252.3
2001/4/2,1160.09,1169.51,1137.51,1145.87,128080,208.5,434.25,8.2,0.761,257.8,1088,60.5,45.85,16.09,79.2,65.8,150.6,108.25,261,538,5.14,739,432,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/3,1144.61,1145.87,1100.1899,1106.46,125490,210.75,434.25,8.22,0.761,258.6,1039,59.9,45.7,15.9,79.35,66.35,151.6,109.5,269.25,562,5.21,730,436.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/4,1105.64,1117.5,1091.99,1103.25,138610,212.25,437.5,8.23,0.767,260.5,1015,59.7,46.25,15.69,79.825,66.3,153.5,110.5,266.5,567,5.3,709.6,437,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/5,1111.05,1151.47,1103.25,1151.4399,142559,214,439.5,8.2,0.767,259.1,1013,59.6,46.8,15.69,79.9,67.2,154.5,111,268,557,5.48,709.6,436,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/6,1148.63,1151.4399,1119.29,1128.4301,136800,214,439,8.19,0.76,260.2,1017,59.25,46.95,15.62,79.95,66.9,154.4,110.5,266.75,555,5.49,694,437,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/9,1130.1,1146.13,1126.38,1137.59,126680,213,442.75,8.21,0.756,260.5,1010,58.5,47.5,15.73,79.825,65.8,156.2,110.75,264.5,560,5.565,693,435.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/10,1140.02,1173.92,1137.59,1168.38,106280,212,444,8.41,0.7705,258.3,990,58.2,46.8,15.56,79.9,65.9,156.8,111,263,561,5.62,680,434,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/11,1177.35,1182.24,1160.26,1165.89,134960,210.75,438.75,8.54,0.774,260,1008,58,46.97,15.48,78.8,66.125,155.1,110.5,261.25,577.8,5.56,675,439,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/12,1163.86,1183.51,1157.73,1183.5,129030,214.25,438.5,8.34,0.764,261,1008,58,46.05,15.39,78,65.9,155.4,111.5,268.5,578.5,5.42,660,438.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/16,1180.37,1184.64,1167.38,1179.6801,110200,214.75,440,8.46,0.768,263.8,993,58,45.6,15.34,77.575,65.975,155.3,112.75,272,608,5.565,664,446,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/17,1174.98,1192.25,1168.9,1191.8101,91390,213,432.5,8.54,0.764,262.4,995,56.5,47.1,15.17,77.55,65.825,153.7,112,270.5,609,5.51,765,441,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/18,1200.26,1248.42,1191.8101,1238.16,110960,209.75,435.5,8.55,0.783,262.3,995,58.9,48.1,15.08,77.175,72.6,154.7,111.5,269.5,610.5,5.265,779,438.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/19,1240.63,1253.71,1233.39,1253.7,191890,209.75,434.5,8.81,0.7795,265.3,1003,58.3,46.55,14.95,76.05,72.075,155,110.5,269.5,611.5,5.225,717,444.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/20,1253.45,1253.7,1234.41,1242.98,148680,205.5,432.5,8.93,0.779,265,1021,57.6,45.8,14.88,76.25,72.8,155.3,110.25,271,609.8,5.16,707,447.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/23,1237.85,1242.98,1217.47,1224.36,133870,203.25,430,8.86,0.767,263.7,1030,62,44.9,14.69,76.65,72.825,155.5,109.25,268.25,608,5.19,733,449,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/24,1223.67,1233.54,1208.89,1209.47,101260,198,426.5,8.9,0.762,265,1028,61.75,45.15,14.82,76.6,72.8,153.3,108,265.5,601,5.17,710,452.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/25,1208.9399,1232.36,1207.38,1228.75,121650,198,429,9.08,0.767,264.4,1043,58.5,44.9,15.01,75.55,71,153.1,108,272,598,5.075,710,450,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/26,1231.72,1248.3,1228.75,1234.52,120360,200,430,9.22,0.769,264.4,1052,58.5,44.25,15,76.35,69.85,154.2,108,272.5,594.5,5.005,707.75,446,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/27,1238.47,1253.0699,1234.52,1253.05,134520,199.25,430,9.39,0.767,263.9,1058,61.6,44.4,14.88,76.95,69.7,154.2,107,270.25,595.5,5.01,694.5,444,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/4/30,1257.13,1269.3,1243.99,1249.46,109130,199.5,438.5,9.82,0.7665,264,1020,62.5,44.7,15.07,77.5,68.75,157.8,109,273,596,4.81,688,441,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/1,1249.38,1266.47,1243.55,1266.4399,126680,202.75,439,8.97,0.776,264.4,1008,64.5,44.85,15.06,72.3,68.4,157.7,110.25,276,602,4.703,695,439.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/2,1270.59,1272.9301,1257.7,1267.4301,118130,203.5,445,8.99,0.788,265.4,996,65,45.45,14.99,72.15,69,159.1,110,270.5,613.5,4.66,682,442.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/3,1263.52,1267.4301,1239.88,1248.58,134220,202.75,446,9.25,0.79,266.3,1020,64.6,44.5,14.96,71.7,67.4,158.8,110,268,639,4.55,672,441.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/4,1243.77,1267.51,1232,1266.61,113790,203,447,9.13,0.781,266.1,1014,64.6,44.7,14.67,70.95,67.7,161.4,111.5,264,629,4.566,681,437.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/7,1266.9301,1270,1259.1899,1263.51,108210,204,446,9.04,0.781,266.1,1040,66,44.48,14.61,71.2,67.8,161.2,112.25,264,615,4.459,677.5,436,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/8,1266.76,1267.01,1253,1261.2,94900,200,447.75,9.17,0.7735,265.1,1089,66.8,44.5,14.84,71.65,68.15,160.2,111,257.75,607,4.32,673.5,434.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/9,1257.03,1261.65,1247.83,1255.54,100630,198.25,448.5,9.15,0.758,270,1076,66.3,45.65,14.86,71.025,67.45,160.5,110.5,258.5,614,4.315,676,442.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/10,1259.38,1268.14,1254.5601,1255.1801,113240,196.5,450.5,9.11,0.7625,269.1,1096,65.8,45.3,14.64,70.45,68.6,160.9,106.5,262.75,608,4.395,670,440.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/11,1255.29,1259.84,1240.79,1245.67,105670,191.5,453.5,9.14,0.758,267.9,1098,65.3,45.55,14.65,70.6,68.825,163.6,107,263,611,4.418,663,436.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/14,1245.4399,1249.6801,1241.02,1248.92,90620,196.25,448,9.15,0.749,268.3,1080,64,47,14.6,70.85,69.25,167.5,106.25,269.5,606.5,4.44,640,437,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/15,1249.55,1257.45,1245.36,1249.4399,85820,203,446.75,9.1,0.753,268.1,1101,63,47.2,14.82,70.8,68.6,160.2,110.5,281.75,613,4.67,643,435.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/16,1247.5699,1286.39,1243.02,1284.99,107180,202.25,452.5,9.11,0.754,272,1102,63.7,45.95,14.72,71,68.6,164.3,110,278.5,614.5,4.7,643,447.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/17,1285.3101,1296.48,1282.65,1288.49,140530,201.75,452,9.22,0.765,273.6,1093,63.3,44.95,14.79,72.1,68.55,165,110.5,276,616,4.305,658.5,451,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/18,1286.97,1292.0601,1281.15,1291.96,135560,201.5,453.75,8.99,0.7805,287.4,1109,63.8,44.9,14.89,72.475,68.45,165.4,112,277,619.8,4.31,654,462,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/21,1291.95,1312.95,1287.87,1312.83,113080,198.75,448.75,9.2,0.796,285.4,1103,65.9,44.2,14.79,73.6,68.775,163.7,112.75,270.75,626.8,4.26,660,465.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/22,1314.3101,1315.9301,1306.89,1309.38,117490,194.75,446.5,9.35,0.792,285.1,1073,65.8,43.15,14.82,74.1,67.25,162.2,110.75,265,618,4.135,656,458,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/23,1308.25,1309.38,1288.7,1289.05,126040,193.5,448.5,9.18,0.784,283.6,1093,65,42.75,14.77,74.25,67.75,163.5,110.5,262.5,616,4.18,647,460.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/24,1289.46,1295.04,1281.22,1293.17,113480,194.5,452,9.1,0.794,279.1,1076,64.2,42.8,14.77,73.9,67.75,166.1,111.75,264,621,4.23,655,469,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/25,1293.0601,1293.17,1276.42,1277.89,110070,194.25,453.5,9.08,0.787,277.9,1045,63.2,41.75,14.69,73.95,66.9,168,112.25,264,625,4.055,665,461,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/29,1276.6801,1278.42,1265.41,1267.9301,82810,192.5,448.5,8.98,0.776,273.8,1035,60.5,41.5,14.82,74.7,68.35,167,112,265.5,624.8,3.945,670,455.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/30,1263.3,1267.9301,1245.96,1248.08,102600,190.75,441,8.72,0.7655,275,1009,60.8,41.1,14.9,74.45,69.2,162.6,113.25,268.75,618,4.01,665,452,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/5/31,1248.98,1261.91,1248.0699,1255.8199,115860,193.25,452,8.68,0.7585,268.1,977,59.1,41.47,15.02,74.85,69.05,165.7,114.75,267.5,609,4.075,642,447.5,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
2001/6/1,1257.83,1265.34,1246.88,1260.67,122660,199.5,460.5,8.68,0.7545,266.9,948,59.6,42,15.37,74.85,69.45,167.5,116,272,596,4,637,445,10597.8,7036.3,2510.1,919.5,1590.6,4526.2,1973,1984.6,1473.6,338.9,716,418.7,511,-11.6,-358.5,1052.6,761.4,291.2,1411.1,1186.7,224.4,1947,666.1,410,256,1280.9
